cluster,month,hist_norm
1574,1,4.824495
1574,2,4.7827992
1574,3,4.8487787
1574,4,4.903405
1574,5,4.878266
1574,6,4.8658905
1574,7,4.829324
1574,8,4.8168945
1574,9,4.823148
1574,10,4.801005
1574,11,4.769163
1574,12,4.791113
1575,1,4.7449107
1575,2,4.760374
1575,3,4.81786
1575,4,4.8505936
1575,5,4.86422
1575,6,4.8569436
1575,7,4.8374715
1575,8,4.831157
1575,9,4.8208976
1575,10,4.816231
1575,11,4.770531
1575,12,4.765319
1576,1,4.8082514
1576,2,4.8600106
1576,3,4.8603644
1576,4,4.9304986
1576,5,4.9070983
1576,6,4.870414
1576,7,4.846058
1576,8,4.8454366
1576,9,4.839556
1576,10,4.832672
1576,11,4.845319
1576,12,4.8748274
1577,1,4.8460484
1577,2,4.866571
1577,3,4.880846
1577,4,4.9305906
1577,5,4.904202
1577,6,4.8917828
1577,7,4.863152
1577,8,4.8394322
1577,9,4.8458133
1577,10,4.8214483
1577,11,4.8292255
1577,12,4.864004
1578,1,4.751333
1578,2,4.7440834
1578,3,4.805472
1578,4,4.863681
1578,5,4.8703046
1578,6,4.8679347
1578,7,4.8335347
1578,8,4.8220615
1578,9,4.8309298
1578,10,4.8159833
1578,11,4.7690096
1578,12,4.763965
1579,1,4.7892923
1579,2,4.761883
1579,3,4.8571978
1579,4,4.930208
1579,5,4.892397
1579,6,4.8717117
1579,7,4.8347955
1579,8,4.832035
1579,9,4.8414454
1579,10,4.8327017
1579,11,4.8270426
1579,12,4.8509026
1580,1,4.737345
1580,2,4.7358794
1580,3,4.789269
1580,4,4.839506
1580,5,4.8426223
1580,6,4.8479733
1580,7,4.8371973
1580,8,4.81916
1580,9,4.821864
1580,10,4.811902
1580,11,4.7820554
1580,12,4.7512617
1581,1,4.831935
1581,2,4.7870865
1581,3,4.866142
1581,4,4.8927035
1581,5,4.901441
1581,6,4.8624287
1581,7,4.82415
1581,8,4.8203373
1581,9,4.81836
1581,10,4.800929
1581,11,4.8095765
1581,12,4.7868004
1582,1,4.756709
1582,2,4.7645516
1582,3,4.7798986
1582,4,4.825272
1582,5,4.825316
1582,6,4.827176
1582,7,4.817873
1582,8,4.824161
1582,9,4.808291
1582,10,4.7762604
1582,11,4.755082
1582,12,4.71768
1583,1,4.7322254
1583,2,4.743597
1583,3,4.7985053
1583,4,4.833829
1583,5,4.855821
1583,6,4.851575
1583,7,4.839468
1583,8,4.830613
1583,9,4.8280244
1583,10,4.8140197
1583,11,4.800707
1583,12,4.7559814
1584,1,4.779652
1584,2,4.780482
1584,3,4.8443336
1584,4,4.8918157
1584,5,4.877282
1584,6,4.8682203
1584,7,4.8332324
1584,8,4.8279896
1584,9,4.8361635
1584,10,4.809211
1584,11,4.7861795
1584,12,4.8037033
1585,1,4.8356614
1585,2,4.871214
1585,3,4.8645916
1585,4,4.944078
1585,5,4.893419
1585,6,4.879135
1585,7,4.851878
1585,8,4.83712
1585,9,4.8456936
1585,10,4.8206153
1585,11,4.811394
1585,12,4.8304877
1586,1,4.7202024
1586,2,4.7271647
1586,3,4.7401156
1586,4,4.8080354
1586,5,4.8051457
1586,6,4.815529
1586,7,4.819627
1586,8,4.8108883
1586,9,4.824125
1586,10,4.797891
1586,11,4.7493305
1586,12,4.7089353
1587,1,4.733352
1587,2,4.7456684
1587,3,4.7853837
1587,4,4.838162
1587,5,4.854474
1587,6,4.8577557
1587,7,4.8321166
1587,8,4.821263
1587,9,4.824883
1587,10,4.810813
1587,11,4.7609243
1587,12,4.751086
1588,1,4.802609
1588,2,4.815828
1588,3,4.869578
1588,4,4.9024158
1588,5,4.883179
1588,6,4.8593464
1588,7,4.8347354
1588,8,4.8325996
1588,9,4.8358335
1588,10,4.829763
1588,11,4.836947
1588,12,4.8479066
1589,1,4.7562056
1589,2,4.7584825
1589,3,4.8041983
1589,4,4.887313
1589,5,4.860873
1589,6,4.869311
1589,7,4.827807
1589,8,4.8345923
1589,9,4.8344817
1589,10,4.8214736
1589,11,4.814109
1589,12,4.821271
1590,1,4.7049594
1590,2,4.738466
1590,3,4.80907
1590,4,4.8694053
1590,5,4.867381
1590,6,4.865945
1590,7,4.8403535
1590,8,4.835651
1590,9,4.829158
1590,10,4.815263
1590,11,4.773054
1590,12,4.7613273
1591,1,4.7677283
1591,2,4.758892
1591,3,4.827403
1591,4,4.8728557
1591,5,4.861114
1591,6,4.864863
1591,7,4.8232226
1591,8,4.8240843
1591,9,4.8240476
1591,10,4.813062
1591,11,4.7699203
1591,12,4.776114
1592,1,4.786619
1592,2,4.771041
1592,3,4.8308363
1592,4,4.8872414
1592,5,4.86152
1592,6,4.8538756
1592,7,4.829025
1592,8,4.8297753
1592,9,4.8418365
1592,10,4.8217244
1592,11,4.827142
1592,12,4.824815
1593,1,4.725288
1593,2,4.7336154
1593,3,4.7738943
1593,4,4.842974
1593,5,4.8591113
1593,6,4.8484526
1593,7,4.8367243
1593,8,4.817595
1593,9,4.8215365
1593,10,4.8056726
1593,11,4.773434
1593,12,4.759267
1594,1,4.7499695
1594,2,4.7678804
1594,3,4.821927
1594,4,4.855612
1594,5,4.8700695
1594,6,4.862266
1594,7,4.829797
1594,8,4.826595
1594,9,4.824463
1594,10,4.8075004
1594,11,4.7570763
1594,12,4.770592
1595,1,4.7654686
1595,2,4.773021
1595,3,4.822352
1595,4,4.8907037
1595,5,4.87471
1595,6,4.855841
1595,7,4.8236837
1595,8,4.8244953
1595,9,4.81799
1595,10,4.8084693
1595,11,4.7626257
1595,12,4.7701516
1596,1,4.6986003
1596,2,4.730584
1596,3,4.754249
1596,4,4.809659
1596,5,4.8189163
1596,6,4.8289375
1596,7,4.832658
1596,8,4.8253284
1596,9,4.8362937
1596,10,4.815976
1596,11,4.7859282
1596,12,4.7365093
1597,1,4.756589
1597,2,4.77745
1597,3,4.811539
1597,4,4.8546824
1597,5,4.8726826
1597,6,4.852607
1597,7,4.8342786
1597,8,4.829425
1597,9,4.8315206
1597,10,4.8120666
1597,11,4.7591476
1597,12,4.7761774
1598,1,4.789624
1598,2,4.777273
1598,3,4.82899
1598,4,4.9008965
1598,5,4.8787093
1598,6,4.8722343
1598,7,4.835337
1598,8,4.8284473
1598,9,4.8302765
1598,10,4.8180666
1598,11,4.783044
1598,12,4.7867074
1599,1,4.7081175
1599,2,4.725592
1599,3,4.752518
1599,4,4.815936
1599,5,4.822524
1599,6,4.8245225
1599,7,4.837145
1599,8,4.817336
1599,9,4.8353276
1599,10,4.811182
1599,11,4.7707887
1599,12,4.738789
1600,1,4.788571
1600,2,4.787363
1600,3,4.8168845
1600,4,4.8961864
1600,5,4.876311
1600,6,4.8721986
1600,7,4.822967
1600,8,4.8207912
1600,9,4.826532
1600,10,4.8037524
1600,11,4.7930593
1600,12,4.79418
1601,1,4.861359
1601,2,4.907179
1601,3,4.8995743
1601,4,4.9337673
1601,5,4.8817024
1601,6,4.858084
1601,7,4.82901
1601,8,4.8151693
1601,9,4.8022842
1601,10,4.784718
1601,11,4.8133855
1601,12,4.832687
1602,1,4.782459
1602,2,4.793381
1602,3,4.831137
1602,4,4.89792
1602,5,4.8856726
1602,6,4.865984
1602,7,4.8312526
1602,8,4.8255944
1602,9,4.8249774
1602,10,4.8141637
1602,11,4.781547
1602,12,4.789978
1603,1,4.710237
1603,2,4.7480702
1603,3,4.775254
1603,4,4.8449097
1603,5,4.85629
1603,6,4.844623
1603,7,4.831808
1603,8,4.8189955
1603,9,4.836612
1603,10,4.8177185
1603,11,4.7531238
1603,12,4.744012
1604,1,4.703096
1604,2,4.7182136
1604,3,4.7603693
1604,4,4.813079
1604,5,4.8323274
1604,6,4.829404
1604,7,4.835744
1604,8,4.813035
1604,9,4.835666
1604,10,4.8089128
1604,11,4.781479
1604,12,4.740995
1605,1,4.7915516
1605,2,4.7958393
1605,3,4.8208094
1605,4,4.8814692
1605,5,4.8878593
1605,6,4.859202
1605,7,4.8326855
1605,8,4.8240204
1605,9,4.821446
1605,10,4.8167114
1605,11,4.77186
1605,12,4.766685
1606,1,4.717723
1606,2,4.7476773
1606,3,4.7698903
1606,4,4.8358665
1606,5,4.8545904
1606,6,4.8415346
1606,7,4.8291407
1606,8,4.8230605
1606,9,4.834746
1606,10,4.8063717
1606,11,4.7730427
1606,12,4.7451124
1607,1,4.740505
1607,2,4.761932
1607,3,4.833569
1607,4,4.8686566
1607,5,4.8726697
1607,6,4.882071
1607,7,4.8367825
1607,8,4.821688
1607,9,4.8319154
1607,10,4.834101
1607,11,4.8167353
1607,12,4.81857
1608,1,4.788869
1608,2,4.819782
1608,3,4.850857
1608,4,4.944563
1608,5,4.893144
1608,6,4.855403
1608,7,4.8319798
1608,8,4.8208566
1608,9,4.828562
1608,10,4.8162127
1608,11,4.824949
1608,12,4.855883
1609,1,4.760232
1609,2,4.7633715
1609,3,4.828367
1609,4,4.889709
1609,5,4.8860397
1609,6,4.861853
1609,7,4.828463
1609,8,4.8160076
1609,9,4.8354297
1609,10,4.8241634
1609,11,4.8079963
1609,12,4.831847
1610,1,4.709627
1610,2,4.7424335
1610,3,4.7874107
1610,4,4.858331
1610,5,4.834644
1610,6,4.8520756
1610,7,4.819048
1610,8,4.8079185
1610,9,4.8095903
1610,10,4.7900805
1610,11,4.7663603
1610,12,4.7832727
1611,1,4.7301283
1611,2,4.729199
1611,3,4.7585826
1611,4,4.832806
1611,5,4.868083
1611,6,4.8385205
1611,7,4.82966
1611,8,4.8221593
1611,9,4.8273273
1611,10,4.8134847
1611,11,4.7599034
1611,12,4.7419853
1612,1,4.7041097
1612,2,4.7248473
1612,3,4.7461195
1612,4,4.808467
1612,5,4.81695
1612,6,4.8259144
1612,7,4.825541
1612,8,4.816812
1612,9,4.8388333
1612,10,4.8151784
1612,11,4.7783566
1612,12,4.7325916
1613,1,4.789583
1613,2,4.762758
1613,3,4.8265905
1613,4,4.8770194
1613,5,4.904455
1613,6,4.8740125
1613,7,4.8379717
1613,8,4.835042
1613,9,4.836397
1613,10,4.8167305
1613,11,4.793313
1613,12,4.7716727
1614,1,4.7562666
1614,2,4.7436132
1614,3,4.8140383
1614,4,4.8855143
1614,5,4.858613
1614,6,4.863389
1614,7,4.836189
1614,8,4.823512
1614,9,4.836783
1614,10,4.8184066
1614,11,4.8131714
1614,12,4.817824
1615,1,4.753472
1615,2,4.740337
1615,3,4.8101616
1615,4,4.878276
1615,5,4.8780723
1615,6,4.8697734
1615,7,4.8308477
1615,8,4.8283033
1615,9,4.833198
1615,10,4.823348
1615,11,4.7737494
1615,12,4.7789845
1616,1,4.7402654
1616,2,4.734454
1616,3,4.8029895
1616,4,4.868094
1616,5,4.8331676
1616,6,4.8454127
1616,7,4.814978
1616,8,4.8068714
1616,9,4.8074064
1616,10,4.7967277
1616,11,4.7866597
1616,12,4.801096
1617,1,4.7982883
1617,2,4.7886457
1617,3,4.8612247
1617,4,4.9110365
1617,5,4.906865
1617,6,4.8777056
1617,7,4.8584547
1617,8,4.8418584
1617,9,4.8418374
1617,10,4.827986
1617,11,4.841584
1617,12,4.859187
1618,1,4.7180567
1618,2,4.721883
1618,3,4.756039
1618,4,4.8294044
1618,5,4.8401084
1618,6,4.834021
1618,7,4.8363013
1618,8,4.8285627
1618,9,4.8382406
1618,10,4.8245835
1618,11,4.7830787
1618,12,4.7341657
1619,1,4.728235
1619,2,4.731042
1619,3,4.8086166
1619,4,4.8616834
1619,5,4.864844
1619,6,4.8523703
1619,7,4.8254666
1619,8,4.823285
1619,9,4.831651
1619,10,4.8190427
1619,11,4.7927465
1619,12,4.7981215
1620,1,4.780355
1620,2,4.8174477
1620,3,4.8427324
1620,4,4.897951
1620,5,4.886599
1620,6,4.85792
1620,7,4.8235655
1620,8,4.8228254
1620,9,4.825547
1620,10,4.8155627
1620,11,4.8258367
1620,12,4.8591027
1621,1,4.74771
1621,2,4.7515283
1621,3,4.8197465
1621,4,4.8622904
1621,5,4.871904
1621,6,4.865122
1621,7,4.8329883
1621,8,4.8297253
1621,9,4.825606
1621,10,4.8174458
1621,11,4.7774906
1621,12,4.751916
1622,1,4.7808514
1622,2,4.7787175
1622,3,4.8352137
1622,4,4.880859
1622,5,4.872808
1622,6,4.869544
1622,7,4.8269672
1622,8,4.823821
1622,9,4.8218946
1622,10,4.8198314
1622,11,4.774636
1622,12,4.7757936
1623,1,4.7347007
1623,2,4.7453966
1623,3,4.789941
1623,4,4.8364806
1623,5,4.858587
1623,6,4.838736
1623,7,4.8343143
1623,8,4.817098
1623,9,4.830578
1623,10,4.821838
1623,11,4.779949
1623,12,4.748904
1624,1,4.8475246
1624,2,4.9060693
1624,3,4.8732123
1624,4,4.954546
1624,5,4.899794
1624,6,4.8777866
1624,7,4.8577414
1624,8,4.8361554
1624,9,4.8436184
1624,10,4.8126645
1624,11,4.81147
1624,12,4.831421
1625,1,4.7387857
1625,2,4.738583
1625,3,4.7909875
1625,4,4.8498363
1625,5,4.846914
1625,6,4.863755
1625,7,4.829144
1625,8,4.823018
1625,9,4.827063
1625,10,4.8110294
1625,11,4.7765384
1625,12,4.7642927
1626,1,4.743226
1626,2,4.7378736
1626,3,4.776552
1626,4,4.8418307
1626,5,4.864012
1626,6,4.841508
1626,7,4.820651
1626,8,4.820707
1626,9,4.839447
1626,10,4.819808
1626,11,4.7830386
1626,12,4.7806463
1627,1,4.7230825
1627,2,4.7687645
1627,3,4.8086452
1627,4,4.871445
1627,5,4.8440022
1627,6,4.8540998
1627,7,4.8229837
1627,8,4.8151083
1627,9,4.8161135
1627,10,4.80816
1627,11,4.7687955
1627,12,4.777024
1628,1,4.8111567
1628,2,4.7673345
1628,3,4.829121
1628,4,4.895432
1628,5,4.8754897
1628,6,4.8592486
1628,7,4.8293023
1628,8,4.823602
1628,9,4.828969
1628,10,4.818934
1628,11,4.7779384
1628,12,4.7724195
1629,1,4.719168
1629,2,4.7422523
1629,3,4.768821
1629,4,4.832067
1629,5,4.844601
1629,6,4.842387
1629,7,4.8302155
1629,8,4.824653
1629,9,4.8311844
1629,10,4.8165565
1629,11,4.788825
1629,12,4.7331166
1630,1,4.860845
1630,2,4.8480043
1630,3,4.8588157
1630,4,4.9358573
1630,5,4.8821645
1630,6,4.8701844
1630,7,4.8379164
1630,8,4.8293486
1630,9,4.8434477
1630,10,4.8199325
1630,11,4.832837
1630,12,4.828725
1631,1,4.767087
1631,2,4.756553
1631,3,4.8288302
1631,4,4.8844314
1631,5,4.8749394
1631,6,4.871684
1631,7,4.8322873
1631,8,4.8213663
1631,9,4.829606
1631,10,4.8316827
1631,11,4.811842
1631,12,4.8271914
1632,1,4.8029313
1632,2,4.797288
1632,3,4.8192124
1632,4,4.8866577
1632,5,4.874085
1632,6,4.8609366
1632,7,4.829077
1632,8,4.8242426
1632,9,4.8204293
1632,10,4.812867
1632,11,4.7739863
1632,12,4.775599
1633,1,4.819746
1633,2,4.8412457
1633,3,4.8504505
1633,4,4.9189496
1633,5,4.897507
1633,6,4.8686395
1633,7,4.8259234
1633,8,4.831936
1633,9,4.826274
1633,10,4.7947164
1633,11,4.7809024
1633,12,4.8079405
1634,1,4.7826066
1634,2,4.8740854
1634,3,4.8576207
1634,4,4.925326
1634,5,4.8768697
1634,6,4.856991
1634,7,4.830316
1634,8,4.817836
1634,9,4.8134403
1634,10,4.787793
1634,11,4.7768006
1634,12,4.786737
1635,1,4.764436
1635,2,4.780103
1635,3,4.8242717
1635,4,4.878167
1635,5,4.8832755
1635,6,4.8796635
1635,7,4.839742
1635,8,4.813047
1635,9,4.833196
1635,10,4.8185844
1635,11,4.8230634
1635,12,4.8240004
1636,1,4.7131667
1636,2,4.7295685
1636,3,4.776943
1636,4,4.8182635
1636,5,4.8578653
1636,6,4.844139
1636,7,4.8310423
1636,8,4.8236127
1636,9,4.84759
1636,10,4.8093467
1636,11,4.7859592
1636,12,4.731424
1637,1,4.765232
1637,2,4.768971
1637,3,4.8161244
1637,4,4.877009
1637,5,4.8743463
1637,6,4.8672905
1637,7,4.834339
1637,8,4.828892
1637,9,4.8228846
1637,10,4.8153715
1637,11,4.773543
1637,12,4.7730083
1638,1,4.7517695
1638,2,4.742087
1638,3,4.7997746
1638,4,4.8657975
1638,5,4.8673058
1638,6,4.8650575
1638,7,4.8324947
1638,8,4.823493
1638,9,4.8254466
1638,10,4.8083425
1638,11,4.7694206
1638,12,4.7550573
1639,1,4.7047095
1639,2,4.7270465
1639,3,4.7605247
1639,4,4.8258114
1639,5,4.831983
1639,6,4.8335032
1639,7,4.8258166
1639,8,4.8138766
1639,9,4.834971
1639,10,4.818764
1639,11,4.778726
1639,12,4.7374816
1640,1,4.7212386
1640,2,4.7589254
1640,3,4.8135786
1640,4,4.873952
1640,5,4.8416038
1640,6,4.852519
1640,7,4.8238077
1640,8,4.8071866
1640,9,4.8094435
1640,10,4.8000937
1640,11,4.7826285
1640,12,4.796251
1641,1,4.7499757
1641,2,4.7458916
1641,3,4.8174334
1641,4,4.8728557
1641,5,4.865481
1641,6,4.864516
1641,7,4.8334494
1641,8,4.830182
1641,9,4.832103
1641,10,4.818961
1641,11,4.7793255
1641,12,4.770554
1642,1,4.7520094
1642,2,4.762548
1642,3,4.840786
1642,4,4.8708453
1642,5,4.886177
1642,6,4.8710256
1642,7,4.845055
1642,8,4.8329906
1642,9,4.833703
1642,10,4.8065195
1642,11,4.774968
1642,12,4.7594757
1643,1,4.7741427
1643,2,4.8030806
1643,3,4.8578525
1643,4,4.907677
1643,5,4.8860407
1643,6,4.872429
1643,7,4.835746
1643,8,4.833001
1643,9,4.8470716
1643,10,4.834646
1643,11,4.847015
1643,12,4.8598247
1644,1,4.805754
1644,2,4.8243246
1644,3,4.8047023
1644,4,4.9074626
1644,5,4.8841453
1644,6,4.8847933
1644,7,4.848005
1644,8,4.833487
1644,9,4.837185
1644,10,4.8152423
1644,11,4.7915096
1644,12,4.766203
1645,1,4.749055
1645,2,4.7400723
1645,3,4.7735558
1645,4,4.840606
1645,5,4.8495893
1645,6,4.8413143
1645,7,4.8256674
1645,8,4.8128314
1645,9,4.8292
1645,10,4.8191752
1645,11,4.7811246
1645,12,4.7579994
1646,1,4.7424607
1646,2,4.739764
1646,3,4.805733
1646,4,4.868473
1646,5,4.8651814
1646,6,4.8646636
1646,7,4.8297896
1646,8,4.8164363
1646,9,4.8299394
1646,10,4.8209367
1646,11,4.7945523
1646,12,4.8107924
1647,1,4.7572045
1647,2,4.754829
1647,3,4.7776628
1647,4,4.835906
1647,5,4.832294
1647,6,4.839341
1647,7,4.827618
1647,8,4.8238463
1647,9,4.8139324
1647,10,4.7902927
1647,11,4.768307
1647,12,4.739805
1648,1,4.725591
1648,2,4.718819
1648,3,4.7884245
1648,4,4.8379726
1648,5,4.8515615
1648,6,4.8534117
1648,7,4.833058
1648,8,4.8223114
1648,9,4.8256836
1648,10,4.811024
1648,11,4.7754197
1648,12,4.7501197
1649,1,4.7212796
1649,2,4.729495
1649,3,4.7607465
1649,4,4.820414
1649,5,4.8367634
1649,6,4.83704
1649,7,4.8351126
1649,8,4.818181
1649,9,4.8325596
1649,10,4.8045588
1649,11,4.774948
1649,12,4.742108
1650,1,4.7836943
1650,2,4.7897286
1650,3,4.806669
1650,4,4.914678
1650,5,4.890141
1650,6,4.864265
1650,7,4.819416
1650,8,4.810488
1650,9,4.82884
1650,10,4.8193355
1650,11,4.829196
1650,12,4.846705
1651,1,4.699483
1651,2,4.732296
1651,3,4.7525725
1651,4,4.813453
1651,5,4.8242483
1651,6,4.830464
1651,7,4.8357515
1651,8,4.8140345
1651,9,4.841431
1651,10,4.813768
1651,11,4.774122
1651,12,4.7361135
1652,1,4.7045507
1652,2,4.7274914
1652,3,4.7606897
1652,4,4.82068
1652,5,4.8349304
1652,6,4.836036
1652,7,4.8236675
1652,8,4.824619
1652,9,4.833157
1652,10,4.817226
1652,11,4.7754145
1652,12,4.720242
1653,1,4.8445287
1653,2,4.817769
1653,3,4.8616757
1653,4,4.9621096
1653,5,4.8907065
1653,6,4.8802304
1653,7,4.841275
1653,8,4.838344
1653,9,4.8445067
1653,10,4.822195
1653,11,4.832902
1653,12,4.859835
1654,1,4.7908707
1654,2,4.786842
1654,3,4.8360596
1654,4,4.923095
1654,5,4.885062
1654,6,4.8641896
1654,7,4.828543
1654,8,4.829414
1654,9,4.8208456
1654,10,4.8081193
1654,11,4.834928
1654,12,4.85233
1655,1,4.7135572
1655,2,4.7261066
1655,3,4.7641478
1655,4,4.8346314
1655,5,4.8469977
1655,6,4.8481436
1655,7,4.8293853
1655,8,4.8220844
1655,9,4.827153
1655,10,4.815096
1655,11,4.767695
1655,12,4.745109
1656,1,4.894771
1656,2,4.8512535
1656,3,4.8904448
1656,4,4.898219
1656,5,4.898521
1656,6,4.8354588
1656,7,4.808134
1656,8,4.806159
1656,9,4.793632
1656,10,4.78192
1656,11,4.8143997
1656,12,4.8470674
1657,1,4.6954455
1657,2,4.7288494
1657,3,4.753117
1657,4,4.8088007
1657,5,4.814927
1657,6,4.8335547
1657,7,4.8276753
1657,8,4.8211226
1657,9,4.8393116
1657,10,4.814599
1657,11,4.784679
1657,12,4.7404838
1658,1,4.720564
1658,2,4.7210717
1658,3,4.772874
1658,4,4.8341055
1658,5,4.8602214
1658,6,4.8431115
1658,7,4.831576
1658,8,4.822021
1658,9,4.833337
1658,10,4.8173575
1658,11,4.795986
1658,12,4.7588143
1659,1,4.732687
1659,2,4.751969
1659,3,4.8217897
1659,4,4.860959
1659,5,4.8711934
1659,6,4.8560863
1659,7,4.8338428
1659,8,4.8294106
1659,9,4.826059
1659,10,4.81773
1659,11,4.784073
1659,12,4.7441397
1660,1,4.7619977
1660,2,4.7665763
1660,3,4.819863
1660,4,4.876341
1660,5,4.8647723
1660,6,4.8506303
1660,7,4.8340564
1660,8,4.830954
1660,9,4.82705
1660,10,4.8149476
1660,11,4.772719
1660,12,4.753017
1661,1,4.7601433
1661,2,4.7481585
1661,3,4.809126
1661,4,4.85879
1661,5,4.8747935
1661,6,4.8582172
1661,7,4.8344674
1661,8,4.830465
1661,9,4.829868
1661,10,4.8189125
1661,11,4.782578
1661,12,4.7553644
1662,1,4.820636
1662,2,4.835653
1662,3,4.8643
1662,4,4.9095807
1662,5,4.893988
1662,6,4.874834
1662,7,4.8408356
1662,8,4.8233175
1662,9,4.8276687
1662,10,4.804622
1662,11,4.7924438
1662,12,4.7965226
1663,1,4.72001
1663,2,4.7317653
1663,3,4.7673044
1663,4,4.8348055
1663,5,4.8468347
1663,6,4.841485
1663,7,4.8314223
1663,8,4.8305864
1663,9,4.831901
1663,10,4.807854
1663,11,4.779809
1663,12,4.7460017
1664,1,4.7792716
1664,2,4.783031
1664,3,4.8260016
1664,4,4.879593
1664,5,4.8860326
1664,6,4.864856
1664,7,4.825996
1664,8,4.823941
1664,9,4.82753
1664,10,4.815269
1664,11,4.7769036
1664,12,4.7777863
1665,1,4.706536
1665,2,4.7265525
1665,3,4.7515507
1665,4,4.8178577
1665,5,4.845157
1665,6,4.8374624
1665,7,4.8376007
1665,8,4.824657
1665,9,4.8279138
1665,10,4.8138824
1665,11,4.7741265
1665,12,4.74555
1666,1,4.724685
1666,2,4.7537084
1666,3,4.7752075
1666,4,4.8459425
1666,5,4.8459396
1666,6,4.8497996
1666,7,4.8297343
1666,8,4.8189077
1666,9,4.83079
1666,10,4.8181553
1666,11,4.7762327
1666,12,4.754009
1667,1,4.912983
1667,2,4.860133
1667,3,4.8934307
1667,4,4.966564
1667,5,4.8975406
1667,6,4.8661213
1667,7,4.8369274
1667,8,4.8082485
1667,9,4.8145084
1667,10,4.7921824
1667,11,4.792538
1667,12,4.8624516
1668,1,4.8476133
1668,2,4.84248
1668,3,4.86441
1668,4,4.9252095
1668,5,4.9196606
1668,6,4.8749037
1668,7,4.845565
1668,8,4.8560934
1668,9,4.840093
1668,10,4.845385
1668,11,4.8650074
1668,12,4.907462
1669,1,4.693015
1669,2,4.722152
1669,3,4.7399187
1669,4,4.8144317
1669,5,4.8225603
1669,6,4.8274264
1669,7,4.8339067
1669,8,4.8216095
1669,9,4.8345795
1669,10,4.8110275
1669,11,4.7760053
1669,12,4.7302656
1670,1,4.755203
1670,2,4.7542357
1670,3,4.786136
1670,4,4.8247204
1670,5,4.8282213
1670,6,4.832454
1670,7,4.824016
1670,8,4.8203616
1670,9,4.8101816
1670,10,4.787801
1670,11,4.764178
1670,12,4.7294183
1671,1,4.702912
1671,2,4.725301
1671,3,4.752199
1671,4,4.811851
1671,5,4.8240113
1671,6,4.8278513
1671,7,4.8250823
1671,8,4.821402
1671,9,4.8380575
1671,10,4.818491
1671,11,4.768367
1671,12,4.7391095
1672,1,4.836752
1672,2,4.819962
1672,3,4.858808
1672,4,4.901753
1672,5,4.8820405
1672,6,4.8676972
1672,7,4.82716
1672,8,4.81958
1672,9,4.8322906
1672,10,4.8059087
1672,11,4.776089
1672,12,4.791926
1673,1,4.732982
1673,2,4.7353945
1673,3,4.7906733
1673,4,4.840846
1673,5,4.865288
1673,6,4.8507123
1673,7,4.830547
1673,8,4.822496
1673,9,4.831788
1673,10,4.8243766
1673,11,4.80156
1673,12,4.7530107
1674,1,4.770928
1674,2,4.787791
1674,3,4.8292856
1674,4,4.8935366
1674,5,4.8762155
1674,6,4.8697553
1674,7,4.8379035
1674,8,4.817062
1674,9,4.8367596
1674,10,4.824486
1674,11,4.8258834
1674,12,4.8407593
1675,1,4.7062044
1675,2,4.7388067
1675,3,4.7701783
1675,4,4.8248944
1675,5,4.852948
1675,6,4.8417993
1675,7,4.838872
1675,8,4.820526
1675,9,4.8276253
1675,10,4.8148594
1675,11,4.763514
1675,12,4.7269835
1676,1,4.771317
1676,2,4.783027
1676,3,4.824072
1676,4,4.8807344
1676,5,4.8767314
1676,6,4.8623257
1676,7,4.827503
1676,8,4.8243437
1676,9,4.8309736
1676,10,4.81185
1676,11,4.774599
1676,12,4.770877
1677,1,4.7209353
1677,2,4.741489
1677,3,4.7992697
1677,4,4.859702
1677,5,4.859127
1677,6,4.8552604
1677,7,4.82819
1677,8,4.816739
1677,9,4.823183
1677,10,4.812587
1677,11,4.7722263
1677,12,4.7726707
1678,1,4.7265997
1678,2,4.7361307
1678,3,4.8112416
1678,4,4.839432
1678,5,4.8083873
1678,6,4.8137355
1678,7,4.796763
1678,8,4.7735777
1678,9,4.787059
1678,10,4.767964
1678,11,4.771992
1678,12,4.7800703
1679,1,4.797593
1679,2,4.790654
1679,3,4.816219
1679,4,4.88908
1679,5,4.8851466
1679,6,4.872489
1679,7,4.831655
1679,8,4.818921
1679,9,4.8370595
1679,10,4.8004737
1679,11,4.785499
1679,12,4.7641544
1680,1,4.69828
1680,2,4.723224
1680,3,4.745784
1680,4,4.807682
1680,5,4.8268137
1680,6,4.829331
1680,7,4.8314404
1680,8,4.8197885
1680,9,4.8355618
1680,10,4.8184752
1680,11,4.7702336
1680,12,4.726336
1681,1,4.743928
1681,2,4.756995
1681,3,4.8304563
1681,4,4.867206
1681,5,4.866615
1681,6,4.845179
1681,7,4.822654
1681,8,4.801704
1681,9,4.81255
1681,10,4.794013
1681,11,4.7786674
1681,12,4.819042
1682,1,4.726597
1682,2,4.7468004
1682,3,4.7721076
1682,4,4.842777
1682,5,4.8619776
1682,6,4.8474636
1682,7,4.8354187
1682,8,4.81941
1682,9,4.836855
1682,10,4.8159943
1682,11,4.778558
1682,12,4.7471895
1683,1,4.8094487
1683,2,4.791311
1683,3,4.8289723
1683,4,4.914135
1683,5,4.8753924
1683,6,4.86012
1683,7,4.847243
1683,8,4.8200593
1683,9,4.8219256
1683,10,4.801258
1683,11,4.768601
1683,12,4.7901063
1684,1,4.7144537
1684,2,4.7398043
1684,3,4.7766323
1684,4,4.8289294
1684,5,4.8434806
1684,6,4.8441243
1684,7,4.829297
