cluster,month,anchor
1224,3,0.043253737319088104
1224,4,0.04437464264484627
1224,5,0.04677286311925397
1224,6,0.04543568187874415
1224,7,0.035379094199923126
1224,8,0.03656308624595327
1224,9,0.03949025910680971
1224,10,0.0400352074812743
1224,11,0.0511542853776832
1224,12,0.04694036377626457
1225,1,0.044135617776190135
1225,2,0.041822641883814377
1225,3,0.04981415012043514
1225,4,0.04920308698467946
1225,5,0.04552336014547086
1225,6,0.042345871422692506
1225,7,0.0305933927102843
1225,8,0.032894863823295935
1225,9,0.03563949874991259
1225,10,0.03664277882734064
1225,11,0.04302413636602278
1225,12,0.044718972007889136
1226,1,0.03462318747958613
1226,2,0.035231210432835176
1226,3,0.03709779246886813
1226,4,0.033253621249807366
1226,5,0.03109607270118572
1226,6,0.031211967025960147
1226,7,0.029800122486379647
1226,8,0.029805286989600766
1226,9,0.03016247561739199
1226,10,0.03158428756161849
1226,11,0.0359644007311979
1226,12,0.035459164572599344
1227,1,0.03358365237763901
1227,2,0.033478991724859936
1227,3,0.03689315809194324
1227,4,0.03249562825056422
1227,5,0.030407410848563576
1227,6,0.03065462148711261
1227,7,0.028734522439228315
1227,8,0.02842068757407791
1227,9,0.029421952702954834
1227,10,0.030767021401760655
1227,11,0.033882147790217865
1227,12,0.03505721224127523
1228,1,0.03763038461038415
1228,2,0.037615805374435006
1228,3,0.040967937684199
1228,4,0.03974531949266763
1228,5,0.04007188802838438
1228,6,0.03614341116233157
1228,7,0.03552991550854799
1228,8,0.03419522448644883
1228,9,0.03512645067957383
1228,10,0.036586474167789686
1228,11,0.04453862589692263
1228,12,0.036776827671700686
1229,1,0.04178317041147192
1229,2,0.04084684613589995
1229,3,0.04625391089561836
1229,4,0.045907897207830034
1229,5,0.04122091551779175
1229,6,0.03645660306657167
1229,7,0.02903155865346997
1229,8,0.030464498716913684
1229,9,0.03252133734137765
1229,10,0.037284616795661266
1229,11,0.043397297573512114
1229,12,0.042967760302628125
1230,1,0.04281599510257743
1230,2,0.03998962974105144
1230,3,0.04699722394270691
1230,4,0.046735928995834744
1230,5,0.041730277185725764
1230,6,0.03917446181798496
1230,7,0.02978980208947388
1230,8,0.03065853185956246
1230,9,0.03438426917274022
1230,10,0.036354341715033614
1230,11,0.04379410695575505
1230,12,0.0456015519575618
1231,1,0.0380519032057226
1231,2,0.03653837128527729
1231,3,0.041963784360906406
1231,4,0.03891904811116797
1231,5,0.04531333918214426
1231,6,0.039899437397508467
1231,7,0.03521007275628608
1231,8,0.03584530106439186
1231,9,0.036204489667576945
1231,10,0.034110822959548884
1231,11,0.034925766497899934
1231,12,0.03528968467619089
1232,1,0.0365290087826391
1232,2,0.035245680267488755
1232,3,0.040147154001163976
1232,4,0.035345105252935334
1232,5,0.03150964641056287
1232,6,0.03212529488113077
1232,7,0.02876079590404549
1232,8,0.028423545326025163
1232,9,0.030669804840391775
1232,10,0.03328993269351957
1232,11,0.03770634012102022
1232,12,0.0377228796043968
1233,1,0.04124614669142338
1233,2,0.04057434658595209
1233,3,0.04940389365151345
1233,4,0.049625453881939396
1233,5,0.040988601902036056
1233,6,0.03772611862220611
1233,7,0.027905509956819865
1233,8,0.02914144846813959
1233,9,0.031913767792180685
1233,10,0.03606936538815229
1233,11,0.04135209954264791
1233,12,0.04191023598603523
1234,1,0.046983736499010116
1234,2,0.044377637517069156
1234,3,0.04506822898852147
1234,4,0.04464514917473683
1234,5,0.0476529535239919
1234,6,0.04664245418519071
1234,7,0.034310224875124085
1234,8,0.03560730814860275
1234,9,0.03928467542892109
1234,10,0.04037072151538281
1234,11,0.04597702859472176
1234,12,0.048057636563839205
1235,1,0.03796504243554123
1235,2,0.0390543546584541
1235,3,0.04296044791372095
1235,4,0.04020367960487484
1235,5,0.03691780378341432
1235,6,0.029020898344477755
1235,7,0.02526452345003568
1235,8,0.026426538691145467
1235,9,0.028068710977786415
1235,10,0.034583169063508536
1235,11,0.03647534975344193
1235,12,0.0379416107162006
1236,1,0.04029793779104735
1236,2,0.03979275423174596
1236,3,0.043259971713108344
1236,4,0.04169455301253679
1236,5,0.03861450973777764
1236,6,0.03211724419528208
1236,7,0.026015234646071285
1236,8,0.02771966421735063
1236,9,0.029061331915159708
1236,10,0.03593563917606149
1236,11,0.03834803155327207
1236,12,0.040901404173790866
1237,1,0.038935966192055305
1237,2,0.03938947591559032
1237,3,0.04358314952902444
1237,4,0.04095597764082786
1237,5,0.03823527388116236
1237,6,0.029871805297651707
1237,7,0.025365965472701396
1237,8,0.02656621469053801
1237,9,0.028671626890443724
1237,10,0.035520971982900156
1237,11,0.03771103299813264
1237,12,0.03923665135554902
1238,1,0.036037565743889693
1238,2,0.036469450127413996
1238,3,0.038349391493216596
1238,4,0.03377526286660632
1238,5,0.0326629069498133
1238,6,0.03270929316770357
1238,7,0.029691047867233547
1238,8,0.03009598925164794
1238,9,0.03247152784905345
1238,10,0.033091174045150606
1238,11,0.03604070946357014
1238,12,0.03710763916658539
1239,1,0.041212580837765266
1239,2,0.04039789265913465
1239,3,0.04444340429419028
1239,4,0.04439955581628337
1239,5,0.03902028206898783
1239,6,0.03540833202899883
1239,7,0.029229999592056723
1239,8,0.030326775642471077
1239,9,0.033123904574851294
1239,10,0.03639036401928893
1239,11,0.04171267803656121
1239,12,0.04167826062381979
1240,1,0.034016878625219016
1240,2,0.03440081288530037
1240,3,0.036043293453142486
1240,4,0.033029962376217116
1240,5,0.031877432345420995
1240,6,0.032236258126290135
1240,7,0.029744370142556258
1240,8,0.03038466383345544
1240,9,0.03137314688572705
1240,10,0.03223183499553945
1240,11,0.034374030709478386
1240,12,0.03481970362112179
1241,1,0.0418037498812623
1241,2,0.04207156367195764
1241,3,0.04787900147303408
1241,4,0.04994620430342587
1241,5,0.04023129808519705
1241,6,0.03732758874214275
1241,7,0.02896030405927922
1241,8,0.030120586269282597
1241,9,0.032543784651283936
1241,10,0.03676024042623787
1241,11,0.0398855634801104
1241,12,0.04168864774353422
1242,1,0.039189427567137766
1242,2,0.04106760847840592
1242,3,0.04730507963270094
1242,4,0.04788635764646633
1242,5,0.0433007037853691
1242,6,0.041649978191855494
1242,7,0.032212626472809015
1242,8,0.033396270661546226
1242,9,0.035372450351019526
1242,10,0.034901185285214735
1242,11,0.033391052769679325
1242,12,0.035879707732811024
1243,1,0.04077208335558646
1243,2,0.04448392805620385
1243,3,0.05143257070089493
1243,4,0.0491371006468477
1243,5,0.046338654939102886
1243,6,0.04149024890849408
1243,7,0.03268692968919779
1243,8,0.03411489735969414
1243,9,0.03746711235721373
1243,10,0.03717068189921684
1243,11,0.03541758429046048
1243,12,0.03856328536097877
1244,1,0.0381280556993206
1244,2,0.03772060242696631
1244,3,0.03833983970921017
1244,4,0.035960693051281835
1244,5,0.03742579569222998
1244,6,0.0338939625905816
1244,7,0.034539807412702565
1244,8,0.033749552017809305
1244,9,0.03469857516815932
1244,10,0.03455717944417561
1244,11,0.036930465269207714
1244,12,0.03563123320903896
1245,1,0.04030345768544102
1245,2,0.040142765263982354
1245,3,0.044774895431559096
1245,4,0.04435890840298316
1245,5,0.040032628186894785
1245,6,0.03253682552434552
1245,7,0.027154416042935767
1245,8,0.02842285695849413
1245,9,0.030407472577312973
1245,10,0.03598201459777136
1245,11,0.04108235450783504
1245,12,0.04131728015434017
1246,1,0.03780171979664843
1246,2,0.03773800483270853
1246,3,0.04459979926988068
1246,4,0.04689290877903738
1246,5,0.03920252911460842
1246,6,0.03663988814315165
1246,7,0.027372092898844114
1246,8,0.02821163017728669
1246,9,0.0302854302109807
1246,10,0.03306959134800086
1246,11,0.037800848746481014
1246,12,0.03848281402500278
1247,1,0.04207290137546998
1247,2,0.041304382207424134
1247,3,0.04476414969108044
1247,4,0.0445310405500074
1247,5,0.0395703341551303
1247,6,0.03419127825194138
1247,7,0.028414757504809512
1247,8,0.029420284027475287
1247,9,0.030778804809678845
1247,10,0.03840547216943315
1247,11,0.04168488802110979
1247,12,0.04325262650463517
1248,1,0.03583585867844729
1248,2,0.034726648208703394
1248,3,0.04040955193821835
1248,4,0.03521925595700816
1248,5,0.031500345765820864
1248,6,0.03269341973826812
1248,7,0.027939475261821153
1248,8,0.02774156977582478
1248,9,0.030502691269739143
1248,10,0.03272371238806349
1248,11,0.03687629351160587
1248,12,0.036534782992179486
1249,1,0.045844965117718135
1249,2,0.044377135173831614
1249,3,0.04384671893080116
1249,4,0.044576168823197426
1249,5,0.04688745678683195
1249,6,0.04577333142807931
1249,7,0.0358620231581106
1249,8,0.03645584856711633
1249,9,0.03936346053836901
1249,10,0.04010928182104298
1249,11,0.05127066509783021
1249,12,0.04735799462169687
1250,1,0.039407004513135335
1250,2,0.0404784837510362
1250,3,0.04520923844589866
1250,4,0.044290463551390415
1250,5,0.04035223337860005
1250,6,0.0330575899541495
1250,7,0.027327874064196157
1250,8,0.028658037769292877
1250,9,0.03108213739204553
1250,10,0.03655773251859486
1250,11,0.040253723085807075
1250,12,0.04084256795811288
1251,1,0.04204957088261279
1251,2,0.04061906132470351
1251,3,0.04525540815066265
1251,4,0.04565011540358343
1251,5,0.042103535638839146
1251,6,0.03655981219053624
1251,7,0.028646314348877544
1251,8,0.029954100199168592
1251,9,0.033512852399330335
1251,10,0.036755620039289845
1251,11,0.0427175593675232
1251,12,0.0437463928038613
1252,1,0.0399280505063929
1252,2,0.04238742663918814
1252,3,0.04987842571406652
1252,4,0.0487472475633289
1252,5,0.04507567710184968
1252,6,0.042630583212464435
1252,7,0.032909548618177915
1252,8,0.035262307872382215
1252,9,0.037119230813324335
1252,10,0.03584786337684595
1252,11,0.033920300407046425
1252,12,0.03733024002272403
1253,1,0.04844922342503264
1253,2,0.044023234257335564
1253,3,0.04577124773709314
1253,4,0.045980309593007335
1253,5,0.04831611458564742
1253,6,0.04605751085568778
1253,7,0.03356372419673425
1253,8,0.03604006644019263
1253,9,0.039455950505121865
1253,10,0.04062572284681275
1253,11,0.046965695798292864
1253,12,0.04729788137979415
1254,1,0.03664442493592636
1254,2,0.03489134412985994
1254,3,0.04013701297819811
1254,4,0.034841069833728366
1254,5,0.03170824653177975
1254,6,0.03207344261475998
1254,7,0.028013018256290073
1254,8,0.028187422055037
1254,9,0.031108566830982686
1254,10,0.033269222285648124
1254,11,0.037999482286318206
1254,12,0.03765222898365042
1255,1,0.035300481906149914
1255,2,0.03469576101524161
1255,3,0.03861218026524935
1255,4,0.03941325016984695
1255,5,0.038401668726452655
1255,6,0.03748698652096906
1255,7,0.029656072540955935
1255,8,0.031079700082565664
1255,9,0.0339665673069452
1255,10,0.033237431096053684
1255,11,0.036594872696948694
1255,12,0.03583851390705038
1256,1,0.03879335657063771
1256,2,0.039116456619902665
1256,3,0.043663410127913006
1256,4,0.03910366357308951
1256,5,0.03390246845068434
1256,6,0.03446610735174715
1256,7,0.02929303470767859
1256,8,0.029640890090830246
1256,9,0.033620308778940705
1256,10,0.035423907567855475
1256,11,0.04049730519066792
1256,12,0.041807952528909835
1257,1,0.035118427403934324
1257,2,0.03489470642393429
1257,3,0.039243654223126714
1257,4,0.03453251287372564
1257,5,0.03170931488150163
1257,6,0.031972505980486406
1257,7,0.028660498394589392
1257,8,0.02800108645693413
1257,9,0.031293789918426955
1257,10,0.03393193174133353
1257,11,0.03613313583923961
1257,12,0.037347190862551775
1258,1,0.038883171928234025
1258,2,0.03755470806293731
1258,3,0.040810151238037246
1258,4,0.04127649215977757
1258,5,0.04102336411066279
1258,6,0.03984111840662908
1258,7,0.031044198433575153
1258,8,0.031979681090279835
1258,9,0.035016790315870024
1258,10,0.035303462222275074
1258,11,0.039070666774462096
1258,12,0.03861328142092498
1259,1,0.04045045239252137
1259,2,0.03946060619386982
1259,3,0.04937050929157967
1259,4,0.04699396201864711
1259,5,0.04049007950264194
1259,6,0.0382537641728669
1259,7,0.029051331012536184
1259,8,0.03032628580284211
1259,9,0.03411722861114712
1259,10,0.03522273277117468
1259,11,0.04111737072014657
1259,12,0.04205701536126561
1260,1,0.03872074083548796
1260,2,0.03724060284558453
1260,3,0.03940500038013822
1260,4,0.03815531770015975
1260,5,0.0386228608661495
1260,6,0.03587722172477681
1260,7,0.03532241337046315
1260,8,0.03237742279694281
1260,9,0.03503147473711726
1260,10,0.03498319064278053
1260,11,0.0383491540575241
1260,12,0.03595697630534568
1261,1,0.04790113814429047
1261,2,0.04322883895169484
1261,3,0.0442169817777124
1261,4,0.04540745630879166
1261,5,0.047996668846505025
1261,6,0.04475864796907241
1261,7,0.03489176254159407
1261,8,0.03677265135762167
1261,9,0.040041755637209825
1261,10,0.040837259435284934
1261,11,0.04989236678258419
1261,12,0.04852610535401523
1262,1,0.04535518699867487
1262,2,0.04386094866440169
1262,3,0.04867475481941554
1262,4,0.051711365827746894
1262,5,0.042639106978927345
1262,6,0.042319597655127904
1262,7,0.030698935690722507
1262,8,0.031735253934274614
1262,9,0.033658696882471015
1262,10,0.038672090283182754
1262,11,0.04295140690846139
1262,12,0.04501582334852976
1263,1,0.04436447113342101
1263,2,0.04643812924843195
1263,3,0.05089281390674792
1263,4,0.05086540806330576
1263,5,0.04602624136389636
1263,6,0.04290467670327722
1263,7,0.033478779439506896
1263,8,0.0357038244230884
1263,9,0.038379714708075434
1263,10,0.03703288623137292
1263,11,0.03604156037264541
1263,12,0.04041310634763836
1264,1,0.03922543895792363
1264,2,0.037787539526407614
1264,3,0.04317948996358853
1264,4,0.044485696637591346
1264,5,0.04108838544836198
1264,6,0.038417813433824714
1264,7,0.03046643716646331
1264,8,0.03172332451874492
1264,9,0.03526866891264086
1264,10,0.03540513171010104
1264,11,0.03885567433360642
1264,12,0.039365041632277636
1265,1,0.03829169108909009
1265,2,0.03931678699761551
1265,3,0.04260756754205084
1265,4,0.04071470473287027
1265,5,0.033389483065494656
1265,6,0.027102675878611076
1265,7,0.023851475102587893
1265,8,0.024466472938022253
1265,9,0.026371563494151932
1265,10,0.03125767037040639
1265,11,0.0345018172870429
1265,12,0.03696388215470069
1266,1,0.03605705793650646
1266,2,0.03661751204478809
1266,3,0.039282646458234684
1266,4,0.035317304744492364
1266,5,0.03277610197874096
1266,6,0.03321548176685203
1266,7,0.02986648489041954
1266,8,0.029048468460526097
1266,9,0.03274300762943062
1266,10,0.03301147293201524
1266,11,0.03710798617590004
1266,12,0.037763531902317876
1267,1,0.04490052757467799
1267,2,0.04266929783750448
1267,3,0.04803167569853324
1267,4,0.048454394172268864
1267,5,0.04614111610379918
1267,6,0.043734795472250385
1267,7,0.03194140704898759
1267,8,0.03371461184764451
1267,9,0.03694814005005784
1267,10,0.03859766285949133
1267,11,0.044160798067676796
1267,12,0.045570128758092576
1268,1,0.035433366372904604
1268,2,0.03674852549066682
1268,3,0.03816983307488496
1268,4,0.03466155171280143
1268,5,0.0321423877049277
1268,6,0.032326553775405144
1268,7,0.029993325027184138
1268,8,0.02907968852631492
1268,9,0.03246701379826691
1268,10,0.032684396426804034
1268,11,0.035779185934318836
1268,12,0.037004459373970504
1269,1,0.0348729345145654
1269,2,0.03697914512004495
1269,3,0.04744405516253613
1269,4,0.04127965170859293
1269,5,0.039972519885694315
1269,6,0.037670025405166084
1269,7,0.029259854021729252
1269,8,0.031349240302673616
1269,9,0.03286595729097941
1269,10,0.03209544562418627
1269,11,0.03149696400269441
1269,12,0.03366964854283353
1270,1,0.0421018613123334
1270,2,0.04067109527728865
1270,3,0.04515204162991527
1270,4,0.045856860057977324
1270,5,0.04210274543333182
1270,6,0.036610538807438225
1270,7,0.02856615714327891
1270,8,0.030401925863029262
1270,9,0.03333105823302559
1270,10,0.036507772204177516
1270,11,0.042884174787512504
1270,12,0.044018853278912785
1271,1,0.03879005941962435
1271,2,0.038200628526876286
1271,3,0.04252546289798549
1271,4,0.03969305263161637
1271,5,0.03342447751260481
1271,6,0.03579638209993197
1271,7,0.028182787384790322
1271,8,0.028384808581890873
1271,9,0.03300393691293331
1271,10,0.03391020430464915
1271,11,0.03927816568144529
1271,12,0.03952778709296487
1272,1,0.04178930581469294
1272,2,0.04108464673725791
1272,3,0.047663808671705256
1272,4,0.04972203552575204
1272,5,0.041248084824601565
1272,6,0.037822057172591
1272,7,0.028121218977301073
1272,8,0.02996222830530772
1272,9,0.03263872290650456
1272,10,0.03643929057672777
1272,11,0.040830450340505135
1272,12,0.04237661741245061
1273,1,0.03610709113137319
1273,2,0.03555266619915802
1273,3,0.03911676537260332
1273,4,0.034072661894409814
1273,5,0.03186547245970104
1273,6,0.03154714902874333
1273,7,0.028744490367198176
1273,8,0.02889778916154083
1273,9,0.031549150226245146
1273,10,0.03294242812931971
1273,11,0.03693606119634409
1273,12,0.03717163883308955
1274,1,0.03958537222715176
1274,2,0.04039573601323163
1274,3,0.0459175934675117
1274,4,0.04371083146865909
1274,5,0.03912521267269122
1274,6,0.033353191570165926
1274,7,0.0270108517357
1274,8,0.028374090133305073
1274,9,0.030055137037171675
1274,10,0.03622113181587214
1274,11,0.0397372433216693
1274,12,0.04037684371052126
1275,1,0.043467209283500084
1275,2,0.045482637579748596
1275,3,0.05300703656268542
1275,4,0.0496997020456927
1275,5,0.04690208943720623
1275,6,0.0447631780811982
1275,7,0.03366192680924432
1275,8,0.03582128995912695
1275,9,0.03816999840476154
1275,10,0.036987959561711234
1275,11,0.03678613956534401
1275,12,0.040471004889381955
1276,1,0.04109978935165287
1276,2,0.04073814039446668
1276,3,0.04880264544590681
1276,4,0.05029262611810873
1276,5,0.04101594181881152
1276,6,0.0372028781630691
1276,7,0.028910362795872308
1276,8,0.029546271243432565
1276,9,0.03290070524519159
1276,10,0.036047836309777315
1276,11,0.04109236802129159
1276,12,0.04209512254335826
1277,1,0.03371125637163131
1277,2,0.03422441754381538
1277,3,0.03648941798743083
1277,4,0.03259786236377507
1277,5,0.030952706800111796
1277,6,0.03114724127458024
1277,7,0.02861372644644239
1277,8,0.02926454111031977
1277,9,0.029615422566623813
1277,10,0.03103754823803221
1277,11,0.03430092785043018
1277,12,0.03507958723136793
1278,1,0.03823551908145668
1278,2,0.03859241674773703
1278,3,0.042901452484656946
1278,4,0.038609139765191765
1278,5,0.03332565908743696
1278,6,0.03480471235044337
1278,7,0.028822963571585057
1278,8,0.029561570350511924
1278,9,0.03314553524353197
1278,10,0.034353963545451324
1278,11,0.03968272571839978
1278,12,0.040947903898553704
1279,1,0.036216729387716064
1279,2,0.035948088576107734
1279,3,0.04167139332752159
1279,4,0.03601939525136071
1279,5,0.03224412114952897
1279,6,0.032815506584323
1279,7,0.02828352537576025
1279,8,0.02779085872729486
1279,9,0.0314487030226011
1279,10,0.033183867283885525
1279,11,0.03779037391891311
1279,12,0.03716538762357635
1280,1,0.02505280507963431
1280,2,0.026644120714864047
1280,3,0.03185598765557306
1280,4,0.0324659452447103
1280,5,0.030793466878860472
1280,6,0.030117213760128044
1280,7,0.024360716473432405
1280,8,0.02540450441886917
1280,9,0.027446951110471556
1280,10,0.024957570181965424
1280,11,0.024357028970480425
1280,12,0.025180925103053836
1281,1,0.042968386566297784
1281,2,0.04194267550698566
1281,3,0.04654777267324292
1281,4,0.04578695296135205
1281,5,0.04196823529855939
1281,6,0.03697458198034565
1281,7,0.029555390360949202
1281,8,0.030016980454437243
1281,9,0.03281870327829738
1281,10,0.03756381605574638
1281,11,0.041449214718351494
1281,12,0.043026333856114256
1282,1,0.03837947421177627
1282,2,0.038402156116068446
1282,3,0.042355492242482945
1282,4,0.04055022510604622
1282,5,0.033357261094913236
1282,6,0.035640718479028666
1282,7,0.027797078331381057
1282,8,0.028346184365507204
1282,9,0.0333176549445284
1282,10,0.032681354015526375
1282,11,0.038470135040195225
1282,12,0.03867653231038226
1283,1,0.046697683513394726
1283,2,0.0416931837407315
1283,3,0.043137553400659466
1283,4,0.04494296687112153
1283,5,0.0470042893665942
1283,6,0.04381057634921204
1283,7,0.03369723015614696
1283,8,0.03541982449652289
1283,9,0.03897252573211044
1283,10,0.039517054339786674
1283,11,0.04829689673167166
1283,12,0.04667370046582411
1284,1,0.0465576050772092
1284,2,0.04309903209058877
1284,3,0.05006627809448228
1284,4,0.04797421382213467
1284,5,0.04610186754431926
1284,6,0.04470860742463746
1284,7,0.03239343079375156
1284,8,0.03327473302905743
1284,9,0.037095972003672914
1284,10,0.03920445249719983
1284,11,0.04620812068112358
1284,12,0.047829928018383996
1285,1,0.038360790447026796
1285,2,0.03726405425986253
1285,3,0.042836978819696135
1285,4,0.04250864159783011
1285,5,0.040487615636757214
1285,6,0.038409579890626565
1285,7,0.030026559141391997
1285,8,0.031710007007625655
1285,9,0.03476752289919779
1285,10,0.03448184142066778
1285,11,0.038620027166806827
1285,12,0.0385527188309412
1286,1,0.04024623419862085
1286,2,0.039009643820978775
1286,3,0.04486656367604854
1286,4,0.04575843281600891
1286,5,0.042194618646666376
1286,6,0.040140694666759555
1286,7,0.030839722624693797
1286,8,0.032751645746820164
1286,9,0.03604478668317131
1286,10,0.036187406800079015
1286,11,0.04041804049121675
1286,12,0.040828075843041815
1287,1,0.03686095031275177
1287,2,0.03879413477272489
1287,3,0.04766191921293787
1287,4,0.04543400095251273
1287,5,0.03425680732049631
1287,6,0.0322731491899706
1287,7,0.023419300263090338
1287,8,0.023986910920334323
1287,9,0.025868160785969065
1287,10,0.03223373194553634
1287,11,0.03825754392539924
1287,12,0.03701905590378528
1288,1,0.03864333699111337
1288,2,0.03805380914522143
1288,3,0.046086414774736593
1288,4,0.0464742860260746
1288,5,0.039969041859005836
1288,6,0.0381032011639409
1288,7,0.02816417826994328
1288,8,0.029645129761657552
1288,9,0.03282124975610117
1288,10,0.034324502337216074
1288,11,0.03943573478119224
1288,12,0.039942916250722965
1289,1,0.04169760155880154
1289,2,0.04056552645669495
1289,3,0.044522573606245605
1289,4,0.043962575465171266
1289,5,0.04013366996483977
1289,6,0.0334242640902006
1289,7,0.027838201891558105
1289,8,0.02897338308292033
1289,9,0.030652217750665522
1289,10,0.03742555204840316
1289,11,0.04010381142792124
1289,12,0.04149022375904905
1290,1,0.03701472779356196
1290,2,0.03681251993538959
1290,3,0.040494254158368465
1290,4,0.03683974853619417
1290,5,0.03383154399250223
1290,6,0.03451729819152188
1290,7,0.029798974239310137
1290,8,0.028983470875087073
1290,9,0.03338721759224643
1290,10,0.034417803642577474
1290,11,0.03770595887310334
1290,12,0.03908094558408937
1291,1,0.04295241473497945
1291,2,0.04174321559458647
1291,3,0.04523412394018294
1291,4,0.046458384078318156
1291,5,0.04119002817611606
1291,6,0.03662690561622991
1291,7,0.02906685772642712
1291,8,0.03028145924217933
1291,9,0.033570179735162645
1291,10,0.03798782238441147
1291,11,0.043602132597894444
1291,12,0.04363576936020313
1292,1,0.039316527733336666
1292,2,0.03933800255730571
1292,3,0.042744288512344214
1292,4,0.04165375913134702
1292,5,0.03692462277335989
1292,6,0.03276049784002289
1292,7,0.026500412181752808
1292,8,0.028477368029889844
1292,9,0.031178136211356625
1292,10,0.034798553683032564
1292,11,0.039593947283277836
1292,12,0.03974028632297175
1293,1,0.041943490117755694
1293,2,0.044385341722840733
1293,3,0.05122031677180462
1293,4,0.049850064083861084
1293,5,0.04483832662850783
1293,6,0.044225378575100546
1293,7,0.03328925906159579
1293,8,0.03629773635310187
1293,9,0.03820492928923811
1293,10,0.035588782815416616
1293,11,0.035135550031934325
1293,12,0.03802237191272745
1294,1,0.0386832458629683
1294,2,0.03844645087804676
1294,3,0.04189281363239892
1294,4,0.03785298898137108
1294,5,0.03383131017882053
1294,6,0.03528729364551219
1294,7,0.029795777118185058
1294,8,0.029381154477673806
1294,9,0.03304417029795421
1294,10,0.03515543686260224
1294,11,0.040285569124257944
1294,12,0.04013761784048912
1295,1,0.040464833914278825
1295,2,0.03964524689955339
1295,3,0.04885893774172769
1295,4,0.05105508460406049
1295,5,0.040836136532750214
1295,6,0.03704260354113938
1295,7,0.02932055805349845
1295,8,0.029412476942674484
1295,9,0.03282346108771956
1295,10,0.03537927486516802
1295,11,0.040769708274178286
1295,12,0.04181093599927194
1296,1,0.03954438478781267
1296,2,0.04001185674469103
1296,3,0.04499988662300799
1296,4,0.04319664883250444
1296,5,0.03939300548716924
1296,6,0.032630484607878346
1296,7,0.026674332383856154
1296,8,0.02828418302818576
1296,9,0.03025038203532919
1296,10,0.03594094950092692
1296,11,0.03921640746823061
1296,12,0.04120603993153631
1297,1,0.04694017200095449
1297,2,0.04261484987885845
1297,3,0.04396601911442558
1297,4,0.04455374798040704
1297,5,0.047524012597816176
1297,6,0.0451144189525058
1297,7,0.033826837631394754
1297,8,0.035436291148740064
1297,9,0.03822522693155601
1297,10,0.03937048187819561
1297,11,0.046138280990632954
1297,12,0.04644304984125828
1298,1,0.03810050269258891
1298,2,0.03731616812066361
1298,3,0.03896100276132207
1298,4,0.03696149868294835
1298,5,0.03832733918515279
1298,6,0.03550538160100243
1298,7,0.036241201287353086
1298,8,0.03325737452800199
1298,9,0.03465972127283939
1298,10,0.03496651486510142
1298,11,0.038541513929202374
1298,12,0.03556425504446506
1299,1,0.04368700430831945
1299,2,0.042639130681141
1299,3,0.04748980003564352
1299,4,0.04729649913154068
1299,5,0.04231926551132594
1299,6,0.03687917557245067
1299,7,0.02931291415659787
1299,8,0.031151382088988967
1299,9,0.03387234348995279
1299,10,0.03824596394753957
1299,11,0.043548225935917236
1299,12,0.04537190683411583
1300,1,0.03585982145008409
1300,2,0.036312680077927234
1300,3,0.03755128252220335
1300,4,0.03314714608301478
1300,5,0.0318911753856075
1300,6,0.03185537715794938
1300,7,0.03022477824338667
1300,8,0.030340906901552084
1300,9,0.0325116478651571
1300,10,0.03263259022900972
1300,11,0.03502834835069243
1300,12,0.036070308427818325
1301,1,0.047373321572047225
1301,2,0.042953310924505876
1301,3,0.044476762565148716
1301,4,0.043887692994480594
1301,5,0.04847769654041556
1301,6,0.04456775480732007
1301,7,0.034525845085553335
1301,8,0.03644886823760985
1301,9,0.0393587665979124
1301,10,0.04099124895657516
1301,11,0.050659267228269564
1301,12,0.04868599768199535
1302,1,0.04782374881449498
1302,2,0.045306979814498556
1302,3,0.046167982378997656
1302,4,0.04780326539507077
1302,5,0.047831836918541655
1302,6,0.0457887910891849
1302,7,0.034602234830786005
1302,8,0.03624919094164076
1302,9,0.039276303601119215
1302,10,0.04003253907523468
1302,11,0.045360326910285326
1302,12,0.0493904977712347
1303,1,0.045830015223657955
1303,2,0.04687613408032777
1303,3,0.05087218332123256
1303,4,0.0509620601682692
1303,5,0.04656750234735484
1303,6,0.044443591642262345
1303,7,0.03390465158185118
1303,8,0.03590678329096343
1303,9,0.03905714290692467
1303,10,0.03738760916104362
1303,11,0.036325657535253686
1303,12,0.04075883585685931
1304,1,0.03822981819561148
1304,2,0.03839729626929273
1304,3,0.040874361039326276
1304,4,0.03986735232259281
1304,5,0.043255288867639324
1304,6,0.03953487844185838
1304,7,0.03650302992289627
1304,8,0.035282253338253945
1304,9,0.03626502528808732
1304,10,0.03681274274053801
1304,11,0.04019731581523766
1304,12,0.03788390715368783
1305,1,0.0370002661816662
1305,2,0.040312923928080495
1305,3,0.046264127586340534
1305,4,0.04982154761301516
1305,5,0.04063186449831159
1305,6,0.0399261985325738
1305,7,0.032185467598528986
1305,8,0.03328894276855204
1305,9,0.0349512335317312
1305,10,0.03481278717514458
1305,11,0.03259187354871443
1305,12,0.03513754486712194
1306,1,0.038270233253749675
1306,2,0.03818291274688791
1306,3,0.04348858745995033
1306,4,0.04318881023339517
1306,5,0.03908639319436587
1306,6,0.03334757535480426
1306,7,0.026892009743417846
1306,8,0.027907532375518056
1306,9,0.030351376218897285
1306,10,0.035572954570589156
1306,11,0.03883670083404287
1306,12,0.03958784764475596
1307,1,0.035829429378214483
1307,2,0.03601237298511207
1307,3,0.04075973996788231
1307,4,0.03589010703180054
1307,5,0.031470818499944646
